date,country,province,population,cases,new_cases,avg7_new_cases,avg7_new_cases_100k,deaths,new_deaths,avg7_new_deaths,avg7_new_deaths_100k
2021-10-11,India,Dadra and Nagar Haveli and Daman and Diu,615724,10674,2,0.2857142857142857,0.0464029801849994,4,0,0,0
2021-10-11,India,Delhi,18710922,1439218,23,31.142857142857142,0.16644213012515974,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-11,India,Goa,1586250,177148,35,66.71428571428571,4.205786333445908,3330,1,1.4285714285714286,0.09005966452774963
2021-10-11,India,Gujarat,63872399,826162,21,20.857142857142858,0.03265439091640015,10086,0,0.5714285714285714,8.946408470246615e-4
2021-10-11,India,Haryana,28204692,771000,7,10.857142857142858,0.0384941018222885,9875,0,0.14285714285714285,5.065013397669539e-4
2021-10-11,India,Himachal Pradesh,7451955,220618,139,146.71428571428572,1.9688026258114242,3706,2,3,0.040257892056514026
2021-10-11,India,Jammu and Kashmir,13606320,330586,53,99.57142857142857,0.7318027840843708,4426,0,0.2857142857142857,0.0020998645167413796
2021-10-11,India,Jharkhand,38593948,348365,13,13.285714285714286,0.03442434623613601,5135,0,0,0
2021-10-11,India,Karnataka,67562686,2981400,373,444.85714285714283,0.6584361415961806,37895,10,9,0.013320962402234867
2021-10-11,India,Kerala,35699443,4801796,6996,10391.42857142857,29.108097208767575,26342,84,116.57142857142857,0.3265357069336588
2021-10-11,India,Ladakh,289023,20853,1,4,1.3839729018105826,208,0,0.14285714285714285,0.04942760363609223
2021-10-11,India,Lakshadweep,73183,10365,0,0.5714285714285714,0.780821463220381,51,0,0,0
2021-10-11,India,Madhya Pradesh,85358965,792635,14,9.285714285714286,0.01087842886299557,10523,0,0.14285714285714285,1.6736044404608568e-4
2021-10-11,India,Maharashtra,123144223,6579608,1736,2442,1.9830406498240685,139578,36,49.285714285714285,0.0400227579378322
2021-10-11,India,Manipur,3091545,122108,105,137.42857142857142,4.4453039314831715,1885,0,2.4285714285714284,0.07855526698047184
2021-10-11,India,Meghalaya,3366710,82487,64,89.71428571428571,2.664746465073787,1423,2,2.142857142857143,0.06364840282819556
2021-10-11,India,Mizoram,1239244,107566,1430,1101.4285714285713,88.87907235609543,363,7,5,0.40347179409381845
2021-10-11,India,Nagaland,2249695,31473,24,21.571428571428573,0.9588601375488043,671,0,0.7142857142857143,0.03175033568042398
2021-10-11,India,Odisha,46356334,1032144,448,539.7142857142857,1.1642730111364838,8255,6,5,0.010786012543614859
2021-10-11,India,Puducherry,1413542,127095,42,72.57142857142857,5.134012896074441,1848,2,0.8571428571428571,0.0606379475914304
2021-10-11,India,Punjab,30141373,601894,18,22.142857142857142,0.07346333275148793,16531,0,1.4285714285714286,0.004739569854934705
2021-10-11,India,Rajasthan,81032689,954366,7,3.4285714285714284,0.004231096697989904,8954,0,0,0
2021-10-11,India,Sikkim,690251,31677,10,20,2.897496707719366,388,0,0,0
2021-10-11,India,Tamil Nadu,77841267,2679568,1303,1372.2857142857142,1.7629282862080264,35796,13,18.571428571428573,0.023858075911622267
2021-10-11,India,Telangana,38510982,668070,183,188.14285714285714,0.48854339040966843,3932,2,1.2857142857142858,0.0033385653103166412
2021-10-11,India,Tripura,4169794,84270,10,11.142857142857142,0.26722800078030573,816,0,0.14285714285714285,0.0034260000100039202
2021-10-11,India,Uttar Pradesh,237882725,1709965,11,13.142857142857142,0.005524931305060989,22896,0,0.2857142857142857,1.2010720228393454e-4
2021-10-11,India,Uttarakhand,11250858,343675,7,13,0.11554674319060823,7396,0,0.14285714285714285,0.0012697444306660243
2021-10-11,India,West Bengal,99609303,1576943,606,728.8571428571429,0.7317159350639597,18914,9,11,0.011043145237147178
2021-10-12,India,Andaman and Nicobar Islands,417036,7635,1,1.2857142857142858,0.3082981530885309,129,0,0,0
2021-10-12,India,Andhra Pradesh,53903393,2058065,503,600.2857142857143,1.1136325208428242,14268,12,7,0.012986195507210465
2021-10-12,India,Arunachal Pradesh,1570458,54942,18,24.428571428571427,1.5555061917333304,280,0,0.42857142857142855,0.02728958231111106
2021-10-12,India,Assam,35607039,605465,226,263.14285714285717,0.7390192066879169,5934,3,5.285714285714286,0.014844576898725799
2021-10-12,India,Bihar,124799926,726004,6,4.428571428571429,0.003548536902635206,9661,0,0,0
2021-10-12,India,Chandigarh,1158473,65285,5,5.428571428571429,0.4685971471559051,820,0,0,0
2021-10-12,India,Chhattisgarh,29436231,1005570,16,20.714285714285715,0.07037003383444611,13570,0,0.2857142857142857,9.706211563371877e-4
2021-10-12,India,Dadra and Nagar Haveli and Daman and Diu,615724,10675,1,0.42857142857142855,0.0696044702774991,4,0,0,0
2021-10-12,India,Delhi,18710922,1439252,34,32.142857142857146,0.17178660219339884,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-12,India,Goa,1586250,177228,80,65.85714285714286,4.151750534729259,3330,0,1.1428571428571428,0.07204773162219971
2021-10-12,India,Gujarat,63872399,826184,22,20.714285714285715,0.03243073070464398,10086,0,0.42857142857142855,6.709806352684961e-4
2021-10-12,India,Haryana,28204692,771009,9,10.142857142857142,0.035961595123453725,9875,0,0,0
2021-10-12,India,Himachal Pradesh,7451955,220792,174,149.42857142857142,2.0052264329101748,3710,4,3.142857142857143,0.04217493453539565
2021-10-12,India,Jammu and Kashmir,13606320,330666,80,96.42857142857143,0.7087042744002158,4426,0,0.2857142857142857,0.0020998645167413796
2021-10-12,India,Jharkhand,38593948,348381,16,14.428571428571429,0.03738558032096491,5135,0,0,0
2021-10-12,India,Karnataka,67562686,2981732,332,417.7142857142857,0.6182618105418215,37906,11,8.714285714285714,0.012898074706925822
2021-10-12,India,Kerala,35699443,4809619,7823,10118.285714285714,28.34297922879557,26448,106,110.14285714285714,0.30852822309540556
2021-10-12,India,Ladakh,289023,20856,3,3.7142857142857144,1.2851176945383982,208,0,0.14285714285714285,0.04942760363609223
2021-10-12,India,Lakshadweep,73183,10365,0,0.2857142857142857,0.3904107316101905,51,0,0,0
2021-10-12,India,Madhya Pradesh,85358965,792647,12,9.571428571428571,0.011213149751087741,10523,0,0.14285714285714285,1.6736044404608568e-4
2021-10-12,India,Maharashtra,123144223,6581677,2069,2394.5714285714284,1.9445259958085312,139621,43,49.857142857142854,0.040486789913923
2021-10-12,India,Manipur,3091545,122228,120,132.14285714285714,4.274330703349204,1887,2,2.2857142857142856,0.07393436892279703
2021-10-12,India,Meghalaya,3366710,82580,93,89.28571428571429,2.6520167845081484,1425,2,2.2857142857142856,0.06789162968340859
2021-10-12,India,Mizoram,1239244,108790,1224,1066.142857142857,86.03171426634763,367,4,4.571428571428571,0.3688884974572055
2021-10-12,India,Nagaland,2249695,31492,19,21.428571428571427,0.9525100704127194,673,2,1,0.04445046995259357
2021-10-12,India,Odisha,46356334,1032673,529,550.5714285714286,1.1876940669454763,8261,6,5.428571428571429,0.011710527904496134
2021-10-12,India,Puducherry,1413542,127151,56,68.85714285714286,4.871248456511576,1848,0,0.7142857142857143,0.05053162299285867
2021-10-12,India,Punjab,30141373,601913,19,23,0.07630707466444876,16531,0,0.8571428571428571,0.002843741912960823
2021-10-12,India,Rajasthan,81032689,954370,4,3.857142857142857,0.004759983785238643,8954,0,0,0
2021-10-12,India,Sikkim,690251,31698,21,19.571428571428573,2.835407492553951,389,1,0.14285714285714285,0.020696405055138326
2021-10-12,India,Tamil Nadu,77841267,2680857,1289,1349.4285714285713,1.7335645004706455,35814,18,18.857142857142858,0.02422512323333953
2021-10-12,India,Telangana,38510982,668266,196,185,0.48038245298445004,3933,1,1.2857142857142858,0.0033385653103166412
2021-10-12,India,Tripura,4169794,84285,15,11.571428571428571,0.2775060008103175,816,0,0.14285714285714285,0.0034260000100039202
2021-10-12,India,Uttar Pradesh,237882725,1709985,20,13.142857142857142,0.005524931305060989,22896,0,0,0
2021-10-12,India,Uttarakhand,11250858,343695,20,14.142857142857142,0.12570469863593642,7397,1,0.2857142857142857,0.0025394888613320486
2021-10-12,India,West Bengal,99609303,1577711,768,750.1428571428571,0.7530851381851925,18924,10,10.857142857142858,0.010899727766534877
2021-10-13,India,Andaman and Nicobar Islands,417036,7637,2,1.4285714285714286,0.342553503431701,129,0,0,0
2021-10-13,India,Andhra Pradesh,53903393,2058582,517,559.8571428571429,1.0386306161787309,14276,8,6.857142857142857,0.012721171109104127
2021-10-13,India,Arunachal Pradesh,1570458,54954,12,20.285714285714285,1.2917068960592568,280,0,0.14285714285714285,0.009096527437037021
2021-10-13,India,Assam,35607039,605640,175,245.28571428571428,0.6888686090570864,5936,2,4.714285714285714,0.013239757774539227
2021-10-13,India,Bihar,124799926,726008,4,4.714285714285714,0.003777474767321348,9661,0,0,0
2021-10-13,India,Chandigarh,1158473,65285,0,4.714285714285714,0.4069396277932861,820,0,0,0
2021-10-13,India,Chhattisgarh,29436231,1005598,28,22.571428571428573,0.07667907135063783,13570,0,0.2857142857142857,9.706211563371877e-4
2021-10-13,India,Dadra and Nagar Haveli and Daman and Diu,615724,10675,0,0.42857142857142855,0.0696044702774991,4,0,0,0
2021-10-13,India,Delhi,18710922,1439283,31,32.857142857142854,0.175604082242141,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-13,India,Goa,1586250,177288,60,60.57142857142857,3.8185297759765846,3333,3,1.5714285714285714,0.0990656309805246
2021-10-13,India,Gujarat,63872399,826210,26,21.428571428571427,0.0335490317634248,10086,0,0.2857142857142857,4.4732042351233075e-4
2021-10-13,India,Haryana,28204692,771019,10,10,0.035455093783686775,9875,0,0,0
2021-10-13,India,Himachal Pradesh,7451955,220931,139,144.57142857142858,1.9400469886282001,3711,1,3,0.040257892056514026
2021-10-13,India,Jammu and Kashmir,13606320,330741,75,89,0.6541077969649398,4426,0,0,0
2021-10-13,India,Jharkhand,38593948,348395,14,15.428571428571429,0.0399766601451902,5135,0,0,0
2021-10-13,India,Karnataka,67562686,2982089,357,394,0.5831621318311708,37916,10,8.857142857142858,0.013109518554580344
2021-10-13,India,Kerala,35699443,4820698,11079,9898.714285714286,27.727923614142345,26571,123,108.57142857142857,0.30412639371272143
2021-10-13,India,Ladakh,289023,20861,5,4.285714285714286,1.4828281090827669,208,0,0,0
2021-10-13,India,Lakshadweep,73183,10365,0,0.14285714285714285,0.19520536580509526,51,0,0,0
2021-10-13,India,Madhya Pradesh,85358965,792657,10,8.714285714285714,0.010208987086811226,10523,0,0.14285714285714285,1.6736044404608568e-4
2021-10-13,India,Maharashtra,123144223,6583896,2219,2300.714285714286,1.8683087437356163,139670,49,44,0.03573046215899223
2021-10-13,India,Manipur,3091545,122363,135,128.71428571428572,4.163429149965008,1889,2,2,0.0646925728074474
2021-10-13,India,Meghalaya,3366710,82647,67,82.71428571428571,2.4568283491683487,1428,3,2.2857142857142856,0.06789162968340859
2021-10-13,India,Mizoram,1239244,109818,1028,1027,82.87310650687033,370,3,4.142857142857143,0.3343052008205925
2021-10-13,India,Nagaland,2249695,31507,15,19.142857142857142,0.8509089962353626,673,0,0.8571428571428571,0.038100402816508776
2021-10-13,India,Odisha,46356334,1033288,615,553.7142857142857,1.1944738462586055,8268,7,5.857142857142857,0.012635043265377406
2021-10-13,India,Puducherry,1413542,127210,59,66.85714285714286,4.729759912131572,1849,1,0.7142857142857143,0.05053162299285867
2021-10-13,India,Punjab,30141373,601938,25,22.285714285714285,0.07393728973698141,16532,1,0.8571428571428571,0.002843741912960823
2021-10-13,India,Rajasthan,81032689,954374,4,3.857142857142857,0.004759983785238643,8954,0,0,0
2021-10-13,India,Sikkim,690251,31716,18,18.714285714285715,2.711229062223121,390,1,0.2857142857142857,0.04139281011027665
2021-10-13,India,Tamil Nadu,77841267,2682137,1280,1327.7142857142858,1.7056689040201334,35833,19,18,0.023123981268187734
2021-10-13,India,Telangana,38510982,668450,184,184.57142857142858,0.4792695978810111,3934,1,1.2857142857142858,0.0033385653103166412
2021-10-13,India,Tripura,4169794,84291,6,11.428571428571429,0.27408000080031364,816,0,0.14285714285714285,0.0034260000100039202
2021-10-13,India,Uttar Pradesh,237882725,1709996,11,13.428571428571429,0.005645038507344923,22897,1,0.14285714285714285,6.005360114196727e-5
2021-10-13,India,Uttarakhand,11250858,343701,6,11.857142857142858,0.10538878774528003,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-13,India,West Bengal,99609303,1578482,771,748,0.750933876126008,18935,11,10.285714285714286,0.010326057884085674
2021-10-14,India,Andaman and Nicobar Islands,417036,7640,3,1.5714285714285714,0.3768088537748711,129,0,0,0
2021-10-14,India,Andhra Pradesh,53903393,2059122,540,545.1428571428571,1.011333103173778,14286,10,7.142857142857143,0.013251219905316802
2021-10-14,India,Arunachal Pradesh,1570458,54958,4,16.285714285714285,1.0370041278222202,280,0,0.14285714285714285,0.009096527437037021
2021-10-14,India,Assam,35607039,605847,207,232.71428571428572,0.6535625883249818,5938,2,3.857142857142857,0.010832529088259367
2021-10-14,India,Bihar,124799926,726016,8,5.285714285714286,0.004235350496693632,9661,0,0,0
2021-10-14,India,Chandigarh,1158473,65295,10,3.857142857142857,0.3329506045581431,820,0,0,0
2021-10-14,India,Chhattisgarh,29436231,1005614,16,21.428571428571427,0.07279658672528908,13570,0,0.2857142857142857,9.706211563371877e-4
2021-10-14,India,Dadra and Nagar Haveli and Daman and Diu,615724,10675,0,0.42857142857142855,0.0696044702774991,4,0,0,0
2021-10-14,India,Delhi,18710922,1439311,28,30.571428571428573,0.163388146086166,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-14,India,Goa,1586250,177356,68,61.714285714285715,3.8905775075987843,3335,2,1.7142857142857142,0.10807159743329955
2021-10-14,India,Gujarat,63872399,826244,34,23.428571428571427,0.036680274728011115,10086,0,0.14285714285714285,2.2366021175616537e-4
2021-10-14,India,Haryana,28204692,771035,16,10.571428571428571,0.03748109914275459,10049,174,24.857142857142858,0.08813123311944997
2021-10-14,India,Himachal Pradesh,7451955,221113,182,150.28571428571428,2.016728687783465,3715,4,3,0.040257892056514026
2021-10-14,India,Jammu and Kashmir,13606320,330834,93,83.14285714285714,0.6110605743717414,4426,0,0,0
2021-10-14,India,Jharkhand,38593948,348406,11,13.142857142857142,0.03405419197553239,5135,0,0,0
2021-10-14,India,Karnataka,67562686,2982399,310,375.14285714285717,0.555251543940774,37922,6,8.714285714285714,0.012898074706925822
2021-10-14,India,Kerala,35699443,4829944,9246,9464.142857142857,26.510617706676424,26667,96,102.14285714285714,0.28611890987446814
2021-10-14,India,Ladakh,289023,20867,6,3.4285714285714284,1.1862624872662135,208,0,0,0
2021-10-14,India,Lakshadweep,73183,10365,0,0.14285714285714285,0.19520536580509526,51,0,0,0
2021-10-14,India,Madhya Pradesh,85358965,792669,12,9.857142857142858,0.011547870639179912,10523,0,0.14285714285714285,1.6736044404608568e-4
2021-10-14,India,Maharashtra,123144223,6586280,2384,2258.285714285714,1.8338543695108738,139705,35,42,0.034106350242674395
2021-10-14,India,Manipur,3091545,122432,69,122,3.9462469412542918,1889,0,1.8571428571428572,0.0600716747497726
2021-10-14,India,Meghalaya,3366710,82734,87,81.71428571428571,2.4271257611818573,1431,3,2.5714285714285716,0.07637808339383469
2021-10-14,India,Mizoram,1239244,110719,901,1001.4285714285714,80.80963647421908,374,4,4.571428571428571,0.3688884974572055
2021-10-14,India,Nagaland,2249695,31516,9,17,0.7556579891940908,673,0,0.7142857142857143,0.03175033568042398
2021-10-14,India,Odisha,46356334,1033809,521,545,1.1756753672540197,8274,6,5.714285714285714,0.012326871478416983
2021-10-14,India,Puducherry,1413542,127259,49,64.71428571428571,4.578165043152994,1849,0,0.7142857142857143,0.05053162299285867
2021-10-14,India,Punjab,30141373,601971,33,23.714285714285715,0.07867685959191613,16538,6,1.7142857142857142,0.005687483825921646
2021-10-14,India,Rajasthan,81032689,954382,8,4.714285714285714,0.0058177579597361185,8954,0,0,0
2021-10-14,India,Sikkim,690251,31722,6,17,2.462872201561461,390,0,0.2857142857142857,0.04139281011027665
2021-10-14,India,Tamil Nadu,77841267,2683396,1259,1309,1.6816273044476524,35853,20,17,0.021839315642177302
2021-10-14,India,Telangana,38510982,668618,168,183.42857142857142,0.47630198427184073,3935,1,1.2857142857142858,0.0033385653103166412
2021-10-14,India,Tripura,4169794,84295,4,10.285714285714286,0.24667200072028228,816,0,0.14285714285714285,0.0034260000100039202
2021-10-14,India,Uttar Pradesh,237882725,1710008,12,13,0.005464877703919022,22897,0,0.14285714285714285,6.005360114196727e-5
2021-10-14,India,Uttarakhand,11250858,343729,28,14.714285714285714,0.1307836763586005,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-14,India,West Bengal,99609303,1579012,530,713.5714285714286,0.7163702657084435,18945,10,9.857142857142858,0.00989580547224877
2021-10-15,India,Andaman and Nicobar Islands,417036,7641,1,1.7142857142857142,0.4110642041180412,129,0,0,0
2021-10-15,India,Andhra Pradesh,53903393,2059708,586,529.8571428571429,0.9829754925764004,14295,9,7.571428571428571,0.014046293099635806
2021-10-15,India,Arunachal Pradesh,1570458,54964,6,14.142857142857142,0.900556216266665,280,0,0,0
2021-10-15,India,Assam,35607039,605944,97,201.14285714285714,0.5648963317136736,5939,1,3.2857142857142856,0.009227709964072794
2021-10-15,India,Bihar,124799926,726021,5,5.428571428571429,0.004349819429036703,9661,0,0,0
2021-10-15,India,Chandigarh,1158473,65297,2,3.4285714285714284,0.2959560929405716,820,0,0,0
2021-10-15,India,Chhattisgarh,29436231,1005624,10,19.857142857142858,0.06745817036543454,13570,0,0.14285714285714285,4.8531057816859387e-4
2021-10-15,India,Dadra and Nagar Haveli and Daman and Diu,615724,10675,0,0.42857142857142855,0.0696044702774991,4,0,0,0
2021-10-15,India,Delhi,18710922,1439337,26,28.714285714285715,0.1534626979594363,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-15,India,Goa,1586250,177410,54,61.42857142857143,3.8725655746932346,3339,4,2,0.1260835303388495
2021-10-15,India,Gujarat,63872399,826258,14,22.714285714285715,0.03556197366923029,10086,0,0.14285714285714285,2.2366021175616537e-4
2021-10-15,India,Haryana,28204692,771049,14,10.571428571428571,0.03748109914275459,10049,0,24.857142857142858,0.08813123311944997
2021-10-15,India,Himachal Pradesh,7451955,221203,90,135.57142857142858,1.819273312458658,3717,2,3,0.040257892056514026
2021-10-15,India,Jammu and Kashmir,13606320,330885,51,76.14285714285714,0.5596138937115778,4426,0,0,0
2021-10-15,India,Jharkhand,38593948,348415,9,11.571428571428571,0.029982495108892646,5135,0,0,0
2021-10-15,India,Karnataka,67562686,2982869,470,385.57142857142856,0.5706869448195541,37931,9,9.285714285714286,0.013743850097543912
2021-10-15,India,Kerala,35699443,4838811,8867,9167.42857142857,25.67947228596416,26734,67,94.57142857142857,0.26491009557608103
2021-10-15,India,Ladakh,289023,20871,4,3.2857142857142856,1.1368348836301214,208,0,0,0
2021-10-15,India,Lakshadweep,73183,10365,0,0.14285714285714285,0.19520536580509526,51,0,0,0
2021-10-15,India,Madhya Pradesh,85358965,792675,6,9.857142857142858,0.011547870639179912,10523,0,0.14285714285714285,1.6736044404608568e-4
2021-10-15,India,Maharashtra,123144223,6588429,2149,2191,1.779214604326181,139734,29,37.714285714285715,0.030626110421993334
2021-10-15,India,Manipur,3091545,122545,113,119.85714285714286,3.87693347038917,1893,4,1.5714285714285714,0.05082987863442297
2021-10-15,India,Meghalaya,3366710,82815,81,76,2.257396686973336,1432,1,2.4285714285714284,0.07213485653862163
2021-10-15,India,Mizoram,1239244,111651,932,998.8571428571429,80.6021366943994,380,6,5.142857142857143,0.4149995596393562
2021-10-15,India,Nagaland,2249695,31547,31,19.571428571428573,0.8699591976436172,674,1,0.7142857142857143,0.03175033568042398
2021-10-15,India,Odisha,46356334,1034276,467,536.8571428571429,1.1581095753972757,8279,5,5.857142857142857,0.012635043265377406
2021-10-15,India,Puducherry,1413542,127296,37,57.57142857142857,4.072848813224408,1849,0,0.5714285714285714,0.040425298394286935
2021-10-15,India,Punjab,30141373,601992,21,24.428571428571427,0.08104664451938347,16540,2,1.5714285714285714,0.005213526840428176
2021-10-15,India,Rajasthan,81032689,954383,1,4.142857142857143,0.005112575176737802,8954,0,0,0
2021-10-15,India,Sikkim,690251,31739,17,14.714285714285714,2.131729720679248,391,1,0.42857142857142855,0.06208921516541498
2021-10-15,India,Tamil Nadu,77841267,2684641,1245,1292.7142857142858,1.6607056071097683,35869,16,16.428571428571427,0.02110522099874277
2021-10-15,India,Telangana,38510982,668722,104,169.57142857142858,0.44031966926065036,3936,1,1.2857142857142858,0.0033385653103166412
2021-10-15,India,Tripura,4169794,84299,4,8.857142857142858,0.21241200062024304,816,0,0,0
2021-10-15,India,Uttar Pradesh,237882725,1710014,6,12.285714285714286,0.0051646096982091855,22897,0,0.14285714285714285,6.005360114196727e-5
2021-10-15,India,Uttarakhand,11250858,343739,10,13.428571428571429,0.1193559764826063,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-15,India,West Bengal,99609303,1579463,451,666,0.6686122479945473,18953,8,10.142857142857142,0.01018264041347337
2021-10-16,India,Andaman and Nicobar Islands,417036,7641,0,1.2857142857142858,0.3082981530885309,129,0,0,0
2021-10-16,India,Andhra Pradesh,53903393,2060040,332,487.42857142857144,0.9042632463388184,14302,7,7.428571428571429,0.013781268701529474
2021-10-16,India,Arunachal Pradesh,1570458,54980,16,14.142857142857142,0.900556216266665,280,0,0,0
2021-10-16,India,Assam,35607039,606263,319,207.71428571428572,0.5833517516418193,5944,5,3.2857142857142856,0.009227709964072794
2021-10-16,India,Bihar,124799926,726021,0,4.857142857142857,0.0038919436996644186,9661,0,0,0
2021-10-16,India,Chandigarh,1158473,65299,2,3.142857142857143,0.27129308519552403,820,0,0,0
2021-10-16,India,Chhattisgarh,29436231,1005638,14,18.142857142857142,0.06163444342741142,13570,0,0,0
2021-10-16,India,Dadra and Nagar Haveli and Daman and Diu,615724,10675,0,0.42857142857142855,0.0696044702774991,4,0,0,0
2021-10-16,India,Delhi,18710922,1439358,21,27.428571428571427,0.1465912338717003,25089,0,0.14285714285714285,7.634960097484393e-4
2021-10-16,India,Goa,1586250,177462,52,60.285714285714285,3.8005178430710345,3342,3,2.2857142857142856,0.14409546324439942
2021-10-16,India,Gujarat,63872399,826280,22,22.428571428571427,0.03511465324571796,10086,0,0,0
2021-10-16,India,Haryana,28204692,771061,12,11,0.03900060316205545,10049,0,24.857142857142858,0.08813123311944997
2021-10-16,India,Himachal Pradesh,7451955,221306,103,130.57142857142858,1.7521768256978014,3719,2,2.857142857142857,0.03834084957763241
2021-10-16,India,Jammu and Kashmir,13606320,330967,82,76.14285714285714,0.5596138937115778,4426,0,0,0
2021-10-16,India,Jharkhand,38593948,348423,8,11.428571428571429,0.029612340848289037,5135,0,0,0
2021-10-16,India,Karnataka,67562686,2983133,264,358.85714285714283,0.5311469453081584,37937,6,8.857142857142858,0.013109518554580344
2021-10-16,India,Kerala,35699443,4846766,7955,8951,25.0732203300763,26791,57,88.28571428571429,0.24730277804534453
2021-10-16,India,Ladakh,289023,20876,5,3.857142857142857,1.3345452981744903,208,0,0,0
2021-10-16,India,Lakshadweep,73183,10365,0,0,0,51,0,0,0
2021-10-16,India,Madhya Pradesh,85358965,792679,4,9.285714285714286,0.01087842886299557,10523,0,0,0
2021-10-16,India,Maharashtra,123144223,6589982,1553,2057.714285714286,1.670979145903,139760,26,35.142857142857146,0.0285379665295847
2021-10-16,India,Manipur,3091545,122633,88,111.42857142857143,3.604300484986356,1895,2,1.8571428571428572,0.0600716747497726
2021-10-16,India,Meghalaya,3366710,82898,83,76.28571428571429,2.265883140683762,1434,2,2.4285714285714284,0.07213485653862163
2021-10-16,India,Mizoram,1239244,112599,948,967.1428571428571,78.04297274329002,383,3,5.142857142857143,0.4149995596393562
2021-10-16,India,Nagaland,2249695,31571,24,18.571428571428573,0.8255087276910235,674,0,0.42857142857142855,0.019050201408254388
2021-10-16,India,Odisha,46356334,1034634,358,512.8571428571429,1.1063367151879242,8282,3,5.714285714285714,0.012326871478416983
2021-10-16,India,Puducherry,1413542,127344,48,52.42857142857143,3.7090211276758267,1849,0,0.42857142857142855,0.0303189737957152
2021-10-16,India,Punjab,30141373,602008,16,22.714285714285715,0.07535916069346182,16541,1,1.7142857142857142,0.005687483825921646
2021-10-16,India,Rajasthan,81032689,954388,5,4.714285714285714,0.0058177579597361185,8954,0,0,0
2021-10-16,India,Sikkim,690251,31745,6,13,1.8833728600175876,391,0,0.42857142857142855,0.06208921516541498
2021-10-16,India,Tamil Nadu,77841267,2685874,1233,1276.857142857143,1.64033448075446,35884,15,16.571428571428573,0.021288744659601407
2021-10-16,India,Telangana,38510982,668833,111,158.28571428571428,0.41101448487009307,3937,1,1.1428571428571428,0.0029676136091703474
2021-10-16,India,Tripura,4169794,84305,6,7,0.16787400049019208,816,0,0,0
2021-10-16,India,Uttar Pradesh,237882725,1710019,5,11.571428571428571,0.004864341692499348,22898,1,0.2857142857142857,1.2010720228393454e-4
2021-10-16,India,Uttarakhand,11250858,343747,8,12.142857142857142,0.10792827660661206,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-16,India,West Bengal,99609303,1579906,443,618.4285714285714,0.620854230280651,18963,10,9.857142857142858,0.00989580547224877
2021-10-17,India,Andaman and Nicobar Islands,417036,7641,0,1.1428571428571428,0.2740428027453608,129,0,0,0
2021-10-17,India,Andhra Pradesh,53903393,2060472,432,460,0.8533785619024019,14307,5,7.571428571428571,0.014046293099635806
2021-10-17,India,Arunachal Pradesh,1570458,54987,7,12.428571428571429,0.7913978870222208,280,0,0,0
2021-10-17,India,Assam,35607039,606468,205,214.14285714285714,0.6014059667889181,5950,6,3.4285714285714284,0.009628914745119435
2021-10-17,India,Bihar,124799926,726026,5,4.285714285714286,0.0034340679702921347,9661,0,0,0
2021-10-17,India,Chandigarh,1158473,65302,3,3.2857142857142856,0.28362458906804783,820,0,0,0
2021-10-17,India,Chhattisgarh,29436231,1005654,16,17.714285714285715,0.06017851169290565,13570,0,0,0
2021-10-17,India,Dadra and Nagar Haveli and Daman and Diu,615724,10676,1,0.5714285714285714,0.0928059603699988,4,0,0,0
2021-10-17,India,Delhi,18710922,1439390,32,27.857142857142858,0.14888172190094565,25089,0,0,0
2021-10-17,India,Goa,1586250,177522,60,58.42857142857143,3.6834402791849605,3346,4,2.4285714285714284,0.15310142969717438
2021-10-17,India,Gujarat,63872399,826290,10,21.285714285714285,0.03332537155166864,10086,0,0,0
2021-10-17,India,Haryana,28204692,771076,15,11.857142857142858,0.04203961120065717,10049,0,24.857142857142858,0.08813123311944997
2021-10-17,India,Himachal Pradesh,7451955,221437,131,136.85714285714286,1.8365266947685925,3720,1,2.2857142857142856,0.030672679662105923
2021-10-17,India,Jammu and Kashmir,13606320,331062,95,75.57142857142857,0.5554141646780949,4426,0,0,0
2021-10-17,India,Jharkhand,38593948,348430,7,11.142857142857142,0.028872032327081805,5135,0,0,0
2021-10-17,India,Karnataka,67562686,2983459,326,347.42857142857144,0.5142314374957968,37941,4,8,0.011840855468653214
2021-10-17,India,Kerala,35699443,4854321,7555,8503,23.818298789703803,26865,74,86.71428571428571,0.2429009486626604
2021-10-17,India,Ladakh,289023,20878,2,3.7142857142857144,1.2851176945383982,208,0,0,0
2021-10-17,India,Lakshadweep,73183,10365,0,0,0,51,0,0,0
2021-10-17,India,Madhya Pradesh,85358965,792684,5,9,0.010543707974903397,10523,0,0,0
2021-10-17,India,Maharashtra,123144223,6591697,1715,1975,1.6038105173638555,139789,29,35.285714285714285,0.028653974523607403
2021-10-17,India,Manipur,3091545,122737,104,104.85714285714286,3.391739174333314,1897,2,1.7142857142857142,0.05545077669209777
2021-10-17,India,Meghalaya,3366710,82953,55,75.71428571428571,2.24891023326291,1435,1,2,0.059405175972982525
